"","date","mmwr_year","mmwr_week","state","state_name","pop","region","region_name","cases","hosp","booster","series","deaths"
"3430",2021-11-27,2021,47,"NV","Nevada",3143991,"9","Pacific",3342,454,327983,1719439,100
"3431",2021-12-04,2021,48,"NV","Nevada",3143991,"9","Pacific",4420,488,380743,1737658,105
"3432",2021-12-11,2021,49,"NV","Nevada",3143991,"9","Pacific",4360,497,433229,1752941,115
"3433",2021-12-18,2021,50,"NV","Nevada",3143991,"9","Pacific",5522,490,479027,1765226,88
"3434",2021-12-25,2021,51,"NV","Nevada",3143991,"9","Pacific",8960,571,517627,1774143,115
"3435",2020-01-25,2020,4,"NY","New York",20154933,"2","New_York_Islands",0,0,0,0,0
"3436",2020-02-01,2020,5,"NY","New York",20154933,"2","New_York_Islands",0,0,0,0,0
"3437",2020-02-08,2020,6,"NY","New York",20154933,"2","New_York_Islands",0,0,0,0,0
"3438",2020-02-15,2020,7,"NY","New York",20154933,"2","New_York_Islands",0,0,0,0,0
"3439",2020-02-22,2020,8,"NY","New York",20154933,"2","New_York_Islands",0,0,0,0,0
"3440",2020-02-29,2020,9,"NY","New York",20154933,"2","New_York_Islands",10,0,0,0,0
"3441",2020-03-07,2020,10,"NY","New York",20154933,"2","New_York_Islands",155,0,0,0,0
"3442",2020-03-14,2020,11,"NY","New York",20154933,"2","New_York_Islands",1002,0,0,0,0
"3443",2020-03-21,2020,12,"NY","New York",20154933,"2","New_York_Islands",11818,0,0,0,44
"3444",2020-03-28,2020,13,"NY","New York",20154933,"2","New_York_Islands",23524,0,0,0,306
"3445",2020-04-04,2020,14,"NY","New York",20154933,"2","New_York_Islands",32539,0,0,0,1141
"3446",2020-04-11,2020,15,"NY","New York",20154933,"2","New_York_Islands",26989,0,0,0,2033
"3447",2020-04-18,2020,16,"NY","New York",20154933,"2","New_York_Islands",19359,0,0,0,2037
"3448",2020-04-25,2020,17,"NY","New York",20154933,"2","New_York_Islands",19454,0,0,0,1604
"3449",2020-05-02,2020,18,"NY","New York",20154933,"2","New_York_Islands",10777,0,0,0,1144
"3450",2020-05-09,2020,19,"NY","New York",20154933,"2","New_York_Islands",7784,0,0,0,882
"3451",2020-05-16,2020,20,"NY","New York",20154933,"2","New_York_Islands",6409,0,0,0,676
"3452",2020-05-23,2020,21,"NY","New York",20154933,"2","New_York_Islands",5177,0,0,0,462
"3453",2020-05-30,2020,22,"NY","New York",20154933,"2","New_York_Islands",4216,0,0,0,334
"3454",2020-06-06,2020,23,"NY","New York",20154933,"2","New_York_Islands",2825,0,0,0,264
"3455",2020-06-13,2020,24,"NY","New York",20154933,"2","New_York_Islands",2163,0,0,0,181
"3456",2020-06-20,2020,25,"NY","New York",20154933,"2","New_York_Islands",2117,0,0,0,128
"3457",2020-06-27,2020,26,"NY","New York",20154933,"2","New_York_Islands",2286,0,0,0,78
"3458",2020-07-04,2020,27,"NY","New York",20154933,"2","New_York_Islands",2548,0,0,0,61
"3459",2020-07-11,2020,28,"NY","New York",20154933,"2","New_York_Islands",2872,0,0,0,64
"3460",2020-07-18,2020,29,"NY","New York",20154933,"2","New_York_Islands",2418,0,0,0,59
"3461",2020-07-25,2020,30,"NY","New York",20154933,"2","New_York_Islands",2600,0,0,0,46
"3462",2020-08-01,2020,31,"NY","New York",20154933,"2","New_York_Islands",2602,72,0,0,41
"3463",2020-08-08,2020,32,"NY","New York",20154933,"2","New_York_Islands",2330,519,0,0,33
"3464",2020-08-15,2020,33,"NY","New York",20154933,"2","New_York_Islands",2213,495,0,0,39
"3465",2020-08-22,2020,34,"NY","New York",20154933,"2","New_York_Islands",2328,846,0,0,33
"3466",2020-08-29,2020,35,"NY","New York",20154933,"2","New_York_Islands",2897,486,0,0,25
"3467",2020-09-05,2020,36,"NY","New York",20154933,"2","New_York_Islands",3095,474,0,0,29
"3468",2020-09-12,2020,37,"NY","New York",20154933,"2","New_York_Islands",3234,568,0,0,27
"3469",2020-09-19,2020,38,"NY","New York",20154933,"2","New_York_Islands",3064,558,0,0,24
"3470",2020-09-26,2020,39,"NY","New York",20154933,"2","New_York_Islands",3803,638,0,0,21
"3471",2020-10-03,2020,40,"NY","New York",20154933,"2","New_York_Islands",5660,840,0,0,51
"3472",2020-10-10,2020,41,"NY","New York",20154933,"2","New_York_Islands",5906,839,0,0,51
"3473",2020-10-17,2020,42,"NY","New York",20154933,"2","New_York_Islands",6286,995,0,0,59
"3474",2020-10-24,2020,43,"NY","New York",20154933,"2","New_York_Islands",7670,975,0,0,69
"3475",2020-10-31,2020,44,"NY","New York",20154933,"2","New_York_Islands",9292,980,0,0,91
"3476",2020-11-07,2020,45,"NY","New York",20154933,"2","New_York_Islands",16229,1243,0,0,94
"3477",2020-11-14,2020,46,"NY","New York",20154933,"2","New_York_Islands",21399,2101,0,0,166
"3478",2020-11-21,2020,47,"NY","New York",20154933,"2","New_York_Islands",26025,2534,0,0,219
"3479",2020-11-28,2020,48,"NY","New York",20154933,"2","New_York_Islands",33417,3151,0,0,343
"3480",2020-12-05,2020,49,"NY","New York",20154933,"2","New_York_Islands",45598,4112,0,0,412
"3481",2020-12-12,2020,50,"NY","New York",20154933,"2","New_York_Islands",46707,5084,0,0,599
"3482",2020-12-19,2020,51,"NY","New York",20154933,"2","New_York_Islands",48265,5575,0,295,774
"3483",2020-12-26,2020,52,"NY","New York",20154933,"2","New_York_Islands",50310,6231,0,996,844
"3484",2021-01-02,2020,53,"NY","New York",20154933,"2","New_York_Islands",66198,6679,0,3273,0
"3485",2021-01-09,2021,1,"NY","New York",19835913,"2","New_York_Islands",71135,7387,0,47538,1044
"3486",2021-01-16,2021,2,"NY","New York",19835913,"2","New_York_Islands",59198,7203,0,131124,1063
"3487",2021-01-23,2021,3,"NY","New York",19835913,"2","New_York_Islands",50816,6697,0,231411,975
"3488",2021-01-30,2021,4,"NY","New York",19835913,"2","New_York_Islands",38343,6048,0,428772,847
"3489",2021-02-06,2021,5,"NY","New York",19835913,"2","New_York_Islands",31407,5544,0,712696,782
"3490",2021-02-13,2021,6,"NY","New York",19835913,"2","New_York_Islands",26475,5016,0,1124825,627
"3491",2021-02-20,2021,7,"NY","New York",19835913,"2","New_York_Islands",22609,4178,0,1466213,506
"3492",2021-02-27,2021,8,"NY","New York",19835913,"2","New_York_Islands",24388,4198,0,1813587,378
"3493",2021-03-06,2021,9,"NY","New York",19835913,"2","New_York_Islands",23040,3844,0,2130223,320
"3494",2021-03-13,2021,10,"NY","New York",19835913,"2","New_York_Islands",22893,3721,0,2587307,268
"3495",2021-03-20,2021,11,"NY","New York",19835913,"2","New_York_Islands",24598,3730,0,2992521,253
"3496",2021-03-27,2021,12,"NY","New York",19835913,"2","New_York_Islands",27874,3994,0,3665974,232
"3497",2021-04-03,2021,13,"NY","New York",19835913,"2","New_York_Islands",26539,3752,0,4552929,208
"3498",2021-04-10,2021,14,"NY","New York",19835913,"2","New_York_Islands",25464,3602,0,5420918,215
"3499",2021-04-17,2021,15,"NY","New York",19835913,"2","New_York_Islands",21167,3270,0,6132360,232
"3500",2021-04-24,2021,16,"NY","New York",19835913,"2","New_York_Islands",15086,2837,0,6810508,230
"3501",2021-05-01,2021,17,"NY","New York",19835913,"2","New_York_Islands",12406,2197,0,7552634,164
"3502",2021-05-08,2021,18,"NY","New York",19835913,"2","New_York_Islands",9389,1803,0,8288190,162
"3503",2021-05-15,2021,19,"NY","New York",19835913,"2","New_York_Islands",7294,1447,0,8884420,113
"3504",2021-05-22,2021,20,"NY","New York",19835913,"2","New_York_Islands",5112,1217,0,9363222,112
"3505",2021-05-29,2021,21,"NY","New York",19835913,"2","New_York_Islands",3000,982,0,9693021,99
"3506",2021-06-05,2021,22,"NY","New York",19835913,"2","New_York_Islands",2244,714,0,9999241,80
"3507",2021-06-12,2021,23,"NY","New York",19835913,"2","New_York_Islands",1479,606,0,10378247,67
"3508",2021-06-19,2021,24,"NY","New York",19835913,"2","New_York_Islands",1063,465,0,10672527,42
"3509",2021-06-26,2021,25,"NY","New York",19835913,"2","New_York_Islands",980,414,0,10868316,52
"3510",2021-07-03,2021,26,"NY","New York",19835913,"2","New_York_Islands",1166,381,0,11018664,27
"3511",2021-07-10,2021,27,"NY","New York",19835913,"2","New_York_Islands",1891,376,0,11150534,29
"3512",2021-07-17,2021,28,"NY","New York",19835913,"2","New_York_Islands",3094,433,0,11273188,24
"3513",2021-07-24,2021,29,"NY","New York",19835913,"2","New_York_Islands",5288,621,0,11387629,26
"3514",2021-07-31,2021,30,"NY","New York",19835913,"2","New_York_Islands",9079,810,0,11488993,35
"3515",2021-08-07,2021,31,"NY","New York",19835913,"2","New_York_Islands",13268,1208,0,11596027,43
"3516",2021-08-14,2021,32,"NY","New York",19835913,"2","New_York_Islands",16340,1757,2303,11712606,81
"3517",2021-08-21,2021,33,"NY","New York",19835913,"2","New_York_Islands",17406,1907,30382,11851861,120
"3518",2021-08-28,2021,34,"NY","New York",19835913,"2","New_York_Islands",21074,2015,56084,12014712,142
"3519",2021-09-04,2021,35,"NY","New York",19835913,"2","New_York_Islands",20461,2109,83304,12187217,167
"3520",2021-09-11,2021,36,"NY","New York",19835913,"2","New_York_Islands",22877,2054,104590,12342342,170
"3521",2021-09-18,2021,37,"NY","New York",19835913,"2","New_York_Islands",24165,2079,126582,12506315,221
"3522",2021-09-25,2021,38,"NY","New York",19835913,"2","New_York_Islands",23888,2028,167694,12664348,211
"3523",2021-10-02,2021,39,"NY","New York",19835913,"2","New_York_Islands",22867,1890,329794,12807795,223
"3524",2021-10-09,2021,40,"NY","New York",19835913,"2","New_York_Islands",23289,1910,482628,12934176,209
"3525",2021-10-16,2021,41,"NY","New York",19835913,"2","New_York_Islands",22528,1926,634093,13060492,222
"3526",2021-10-23,2021,42,"NY","New York",19835913,"2","New_York_Islands",19023,1790,813700,13175052,243
"3527",2021-10-30,2021,43,"NY","New York",19835913,"2","New_York_Islands",21024,1624,1147844,13279291,236
"3528",2021-11-06,2021,44,"NY","New York",19835913,"2","New_York_Islands",25202,1626,1502738,13368079,232
"3529",2021-11-13,2021,45,"NY","New York",19835913,"2","New_York_Islands",32013,1822,1838297,13443584,222
"3530",2021-11-20,2021,46,"NY","New York",19835913,"2","New_York_Islands",37514,2231,2254020,13523689,222
"3531",2021-11-27,2021,47,"NY","New York",19835913,"2","New_York_Islands",36257,2627,2580417,13592082,276
"3532",2021-12-04,2021,48,"NY","New York",19835913,"2","New_York_Islands",51116,3021,3075688,13763905,362
"3533",2021-12-11,2021,49,"NY","New York",19835913,"2","New_York_Islands",49667,3252,3583974,13919883,423
"3534",2021-12-18,2021,50,"NY","New York",19835913,"2","New_York_Islands",69461,3506,4088967,14027772,413
"3535",2021-12-25,2021,51,"NY","New York",19835913,"2","New_York_Islands",113651,4774,4504371,14105517,436
"3536",2020-01-25,2020,4,"OH","Ohio",11790587,"5","Midwest",0,0,0,0,0
"3537",2020-02-01,2020,5,"OH","Ohio",11790587,"5","Midwest",0,0,0,0,0
"3538",2020-02-08,2020,6,"OH","Ohio",11790587,"5","Midwest",0,0,0,0,0
"3539",2020-02-15,2020,7,"OH","Ohio",11790587,"5","Midwest",0,0,0,0,0
"3540",2020-02-22,2020,8,"OH","Ohio",11790587,"5","Midwest",0,0,0,0,0
"3541",2020-02-29,2020,9,"OH","Ohio",11790587,"5","Midwest",0,0,0,0,0
"3542",2020-03-07,2020,10,"OH","Ohio",11790587,"5","Midwest",4,0,0,0,0
"3543",2020-03-14,2020,11,"OH","Ohio",11790587,"5","Midwest",85,0,0,0,0
"3544",2020-03-21,2020,12,"OH","Ohio",11790587,"5","Midwest",616,0,0,0,0
"3545",2020-03-28,2020,13,"OH","Ohio",11790587,"5","Midwest",1843,0,0,0,45
"3546",2020-04-04,2020,14,"OH","Ohio",11790587,"5","Midwest",2601,0,0,0,118
"3547",2020-04-11,2020,15,"OH","Ohio",11790587,"5","Midwest",2642,0,0,0,181
"3548",2020-04-18,2020,16,"OH","Ohio",11790587,"5","Midwest",6329,0,0,0,277
"3549",2020-04-25,2020,17,"OH","Ohio",11790587,"5","Midwest",3183,0,0,0,300
"3550",2020-05-02,2020,18,"OH","Ohio",11790587,"5","Midwest",4273,0,0,0,328
"3551",2020-05-09,2020,19,"OH","Ohio",11790587,"5","Midwest",4145,0,0,0,298
"3552",2020-05-16,2020,20,"OH","Ohio",11790587,"5","Midwest",3721,0,0,0,266
"3553",2020-05-23,2020,21,"OH","Ohio",11790587,"5","Midwest",4000,0,0,0,275
"3554",2020-05-30,2020,22,"OH","Ohio",11790587,"5","Midwest",3354,0,0,0,188
"3555",2020-06-06,2020,23,"OH","Ohio",11790587,"5","Midwest",2779,0,0,0,192
"3556",2020-06-13,2020,24,"OH","Ohio",11790587,"5","Midwest",2850,0,0,0,134
"3557",2020-06-20,2020,25,"OH","Ohio",11790587,"5","Midwest",4335,0,0,0,113
"3558",2020-06-27,2020,26,"OH","Ohio",11790587,"5","Midwest",6105,0,0,0,108
"3559",2020-07-04,2020,27,"OH","Ohio",11790587,"5","Midwest",7316,0,0,0,107
"3560",2020-07-11,2020,28,"OH","Ohio",11790587,"5","Midwest",9132,0,0,0,129
"3561",2020-07-18,2020,29,"OH","Ohio",11790587,"5","Midwest",9430,0,0,0,127
"3562",2020-07-25,2020,30,"OH","Ohio",11790587,"5","Midwest",9150,0,0,0,190
"3563",2020-08-01,2020,31,"OH","Ohio",11790587,"5","Midwest",8412,65,0,0,189
"3564",2020-08-08,2020,32,"OH","Ohio",11790587,"5","Midwest",7943,448,0,0,163
"3565",2020-08-15,2020,33,"OH","Ohio",11790587,"5","Midwest",6622,580,0,0,186
"3566",2020-08-22,2020,34,"OH","Ohio",11790587,"5","Midwest",6716,651,0,0,182
"3567",2020-08-29,2020,35,"OH","Ohio",11790587,"5","Midwest",8184,659,0,0,186
"3568",2020-09-05,2020,36,"OH","Ohio",11790587,"5","Midwest",7198,680,0,0,169
"3569",2020-09-12,2020,37,"OH","Ohio",11790587,"5","Midwest",7550,593,0,0,157
"3570",2020-09-19,2020,38,"OH","Ohio",11790587,"5","Midwest",6236,593,0,0,131
"3571",2020-09-26,2020,39,"OH","Ohio",11790587,"5","Midwest",7234,591,0,0,145
"3572",2020-10-03,2020,40,"OH","Ohio",11790587,"5","Midwest",8735,752,0,0,139
"3573",2020-10-10,2020,41,"OH","Ohio",11790587,"5","Midwest",10942,1113,0,0,167
"3574",2020-10-17,2020,42,"OH","Ohio",11790587,"5","Midwest",14340,1350,0,0,200
"3575",2020-10-24,2020,43,"OH","Ohio",11790587,"5","Midwest",17342,1553,0,0,255
"3576",2020-10-31,2020,44,"OH","Ohio",11790587,"5","Midwest",24862,1669,0,0,317
"3577",2020-11-07,2020,45,"OH","Ohio",11790587,"5","Midwest",37147,2451,0,0,436
"3578",2020-11-14,2020,46,"OH","Ohio",11790587,"5","Midwest",51472,3275,0,0,551
"3579",2020-11-21,2020,47,"OH","Ohio",11790587,"5","Midwest",63915,4297,0,0,746
"3580",2020-11-28,2020,48,"OH","Ohio",11790587,"5","Midwest",55185,4575,0,0,1008
"3581",2020-12-05,2020,49,"OH","Ohio",11790587,"5","Midwest",82184,5078,0,0,1247
"3582",2020-12-12,2020,50,"OH","Ohio",11790587,"5","Midwest",64658,5049,0,0,1420
"3583",2020-12-19,2020,51,"OH","Ohio",11790587,"5","Midwest",60052,4904,0,42,1477
"3584",2020-12-26,2020,52,"OH","Ohio",11790587,"5","Midwest",45926,4113,0,172,1332
"3585",2021-01-02,2020,53,"OH","Ohio",11790587,"5","Midwest",52069,4093,0,669,0
"3586",2021-01-09,2021,1,"OH","Ohio",11780017,"5","Midwest",56822,4067,0,11603,1122
"3587",2021-01-16,2021,2,"OH","Ohio",11780017,"5","Midwest",42794,3744,0,39602,1064
"3588",2021-01-23,2021,3,"OH","Ohio",11780017,"5","Midwest",35851,3185,0,103314,857
"3589",2021-01-30,2021,4,"OH","Ohio",11780017,"5","Midwest",28443,2631,0,231374,733
"3590",2021-02-06,2021,5,"OH","Ohio",11780017,"5","Midwest",21904,2178,0,383791,587
"3591",2021-02-13,2021,6,"OH","Ohio",11780017,"5","Midwest",16459,1866,0,571789,449
"3592",2021-02-20,2021,7,"OH","Ohio",11780017,"5","Midwest",14917,1462,0,784300,376
"3593",2021-02-27,2021,8,"OH","Ohio",11780017,"5","Midwest",12598,1273,0,1047743,280
"3594",2021-03-06,2021,9,"OH","Ohio",11780017,"5","Midwest",10883,1114,0,1297927,239
"3595",2021-03-13,2021,10,"OH","Ohio",11780017,"5","Midwest",10193,1086,0,1583725,212
"3596",2021-03-20,2021,11,"OH","Ohio",11780017,"5","Midwest",10989,1004,0,1800032,155
"3597",2021-03-27,2021,12,"OH","Ohio",11780017,"5","Midwest",12895,1230,0,2082551,135
"3598",2021-04-03,2021,13,"OH","Ohio",11780017,"5","Midwest",13299,1213,0,2427105,122
"3599",2021-04-10,2021,14,"OH","Ohio",11780017,"5","Midwest",15081,1408,0,2890462,161
"3600",2021-04-17,2021,15,"OH","Ohio",11780017,"5","Midwest",12452,1536,0,3339351,145
"3601",2021-04-24,2021,16,"OH","Ohio",11780017,"5","Midwest",10588,1381,0,3782710,197
"3602",2021-05-01,2021,17,"OH","Ohio",11780017,"5","Midwest",9749,1305,0,4136082,141
"3603",2021-05-08,2021,18,"OH","Ohio",11780017,"5","Midwest",8448,1224,0,4423709,135
"3604",2021-05-15,2021,19,"OH","Ohio",11780017,"5","Midwest",6354,980,0,4620558,127
"3605",2021-05-22,2021,20,"OH","Ohio",11780017,"5","Midwest",6044,1006,0,4777782,122
"3606",2021-05-29,2021,21,"OH","Ohio",11780017,"5","Midwest",3305,862,0,4890379,115
"3607",2021-06-05,2021,22,"OH","Ohio",11780017,"5","Midwest",2832,683,0,5010034,99
"3608",2021-06-12,2021,23,"OH","Ohio",11780017,"5","Midwest",2183,547,0,5167262,97
"3609",2021-06-19,2021,24,"OH","Ohio",11780017,"5","Midwest",1801,467,0,5280058,70
"3610",2021-06-26,2021,25,"OH","Ohio",11780017,"5","Midwest",1624,410,0,5353210,57
"3611",2021-07-03,2021,26,"OH","Ohio",11780017,"5","Midwest",1683,333,0,5408303,44
"3612",2021-07-10,2021,27,"OH","Ohio",11780017,"5","Midwest",2237,359,0,5451819,41
"3613",2021-07-17,2021,28,"OH","Ohio",11780017,"5","Midwest",4053,421,0,5490070,51
"3614",2021-07-24,2021,29,"OH","Ohio",11780017,"5","Midwest",6123,543,0,5524525,52
"3615",2021-07-31,2021,30,"OH","Ohio",11780017,"5","Midwest",9544,744,0,5558065,60
"3616",2021-08-07,2021,31,"OH","Ohio",11780017,"5","Midwest",14353,1066,0,5595118,80
"3617",2021-08-14,2021,32,"OH","Ohio",11780017,"5","Midwest",18793,1408,1255,5640379,136
"3618",2021-08-21,2021,33,"OH","Ohio",11780017,"5","Midwest",24367,1860,16066,5694178,216
"3619",2021-08-28,2021,34,"OH","Ohio",11780017,"5","Midwest",35524,2158,28540,5755356,252
"3620",2021-09-04,2021,35,"OH","Ohio",11780017,"5","Midwest",40839,2771,42009,5816460,347
"3621",2021-09-11,2021,36,"OH","Ohio",11780017,"5","Midwest",50424,3240,51922,5871089,430
"3622",2021-09-18,2021,37,"OH","Ohio",11780017,"5","Midwest",46535,3662,61576,5931664,582
"3623",2021-09-25,2021,38,"OH","Ohio",11780017,"5","Midwest",41642,3624,86991,5988424,655
"3624",2021-10-02,2021,39,"OH","Ohio",11780017,"5","Midwest",38343,3327,205873,6039626,660
"3625",2021-10-09,2021,40,"OH","Ohio",11780017,"5","Midwest",34586,3093,322033,6087619,638
"3626",2021-10-16,2021,41,"OH","Ohio",11780017,"5","Midwest",27305,2892,428568,6130640,651
"3627",2021-10-23,2021,42,"OH","Ohio",11780017,"5","Midwest",24139,2525,554887,6167252,595
"3628",2021-10-30,2021,43,"OH","Ohio",11780017,"5","Midwest",24393,2127,812244,6203121,537
"3629",2021-11-06,2021,44,"OH","Ohio",11780017,"5","Midwest",29590,2205,1071650,6237533,443
"3630",2021-11-13,2021,45,"OH","Ohio",11780017,"5","Midwest",34638,2533,1296644,6267788,429
"3631",2021-11-20,2021,46,"OH","Ohio",11780017,"5","Midwest",39695,2995,1546676,6298267,506
"3632",2021-11-27,2021,47,"OH","Ohio",11780017,"5","Midwest",39030,3380,1733990,6324524,639
"3633",2021-12-04,2021,48,"OH","Ohio",11780017,"5","Midwest",53347,3865,2000680,6401118,748
"3634",2021-12-11,2021,49,"OH","Ohio",11780017,"5","Midwest",55031,4306,2258775,6475531,859
"3635",2021-12-18,2021,50,"OH","Ohio",11780017,"5","Midwest",73049,4422,2516386,6524885,959
"3636",2021-12-25,2021,51,"OH","Ohio",11780017,"5","Midwest",95135,4391,2710687,6555371,944
"3637",2020-01-25,2020,4,"OK","Oklahoma",3962031,"6","South Central",0,0,0,0,0
"3638",2020-02-01,2020,5,"OK","Oklahoma",3962031,"6","South Central",0,0,0,0,0
"3639",2020-02-08,2020,6,"OK","Oklahoma",3962031,"6","South Central",0,0,0,0,0
"3640",2020-02-15,2020,7,"OK","Oklahoma",3962031,"6","South Central",0,0,0,0,0
"3641",2020-02-22,2020,8,"OK","Oklahoma",3962031,"6","South Central",0,0,0,0,0
"3642",2020-02-29,2020,9,"OK","Oklahoma",3962031,"6","South Central",0,0,0,0,0
"3643",2020-03-07,2020,10,"OK","Oklahoma",3962031,"6","South Central",2,0,0,0,0
"3644",2020-03-14,2020,11,"OK","Oklahoma",3962031,"6","South Central",15,0,0,0,0
"3645",2020-03-21,2020,12,"OK","Oklahoma",3962031,"6","South Central",147,0,0,0,0
"3646",2020-03-28,2020,13,"OK","Oklahoma",3962031,"6","South Central",557,0,0,0,18
"3647",2020-04-04,2020,14,"OK","Oklahoma",3962031,"6","South Central",806,0,0,0,42
"3648",2020-04-11,2020,15,"OK","Oklahoma",3962031,"6","South Central",735,0,0,0,52
"3649",2020-04-18,2020,16,"OK","Oklahoma",3962031,"6","South Central",632,0,0,0,48
"3650",2020-04-25,2020,17,"OK","Oklahoma",3962031,"6","South Central",580,0,0,0,47
"3651",2020-05-02,2020,18,"OK","Oklahoma",3962031,"6","South Central",728,0,0,0,47
"3652",2020-05-09,2020,19,"OK","Oklahoma",3962031,"6","South Central",655,0,0,0,29
"3653",2020-05-16,2020,20,"OK","Oklahoma",3962031,"6","South Central",675,0,0,0,20
"3654",2020-05-23,2020,21,"OK","Oklahoma",3962031,"6","South Central",695,0,0,0,23
"3655",2020-05-30,2020,22,"OK","Oklahoma",3962031,"6","South Central",578,0,0,0,24
"3656",2020-06-06,2020,23,"OK","Oklahoma",3962031,"6","South Central",677,0,0,0,15
"3657",2020-06-13,2020,24,"OK","Oklahoma",3962031,"6","South Central",1428,0,0,0,15
"3658",2020-06-20,2020,25,"OK","Oklahoma",3962031,"6","South Central",2604,0,0,0,18
"3659",2020-06-27,2020,26,"OK","Oklahoma",3962031,"6","South Central",2605,0,0,0,18
"3660",2020-07-04,2020,27,"OK","Oklahoma",3962031,"6","South Central",3774,0,0,0,24
"3661",2020-07-11,2020,28,"OK","Oklahoma",3962031,"6","South Central",4919,0,0,0,37
"3662",2020-07-18,2020,29,"OK","Oklahoma",3962031,"6","South Central",4485,0,0,0,48
